go_id,Q,auc_sim,auc_real
SIMGO_155_Q2,Q2,0.5237340279187246,0.440498527937613
SIMGO_155_Q3,Q3,0.7200962947928647,0.7548408638817845
SIMGO_156_Q2,Q2,0.46191195904652366,0.4655852072858538
SIMGO_156_Q3,Q3,0.6774933134880363,0.795408891414859
SIMGO_157_Q2,Q2,0.4328589856347113,0.4481977466241462
SIMGO_157_Q3,Q3,0.7313012651376767,0.8233483481349911
SIMGO_158_Q2,Q2,0.5678770042622285,0.42057302545885145
SIMGO_158_Q3,Q3,0.7526637349750805,0.7624601896582572
SIMGO_159_Q2,Q2,0.43533640033376186,0.49865906824633827
SIMGO_159_Q3,Q3,0.6867551586496177,0.7347690348585425
SIMGO_15_Q2,Q2,0.5443232979275195,0.4310065990969656
SIMGO_15_Q3,Q3,0.7207958415082426,0.7521997268988815
SIMGO_160_Q2,Q2,0.4627887603454885,0.4141252812314979
SIMGO_160_Q3,Q3,0.7082389103127888,0.7909756559628682
SIMGO_161_Q2,Q2,0.5027466341925444,0.43259943278980073
SIMGO_161_Q3,Q3,0.6806014929075616,0.793217086082957
SIMGO_162_Q2,Q2,0.535458899939111,0.5683887994274468
SIMGO_162_Q3,Q3,0.7950132377150847,0.8051432563647128
SIMGO_163_Q2,Q2,0.4779036601041878,0.43614705356109157
SIMGO_163_Q3,Q3,0.6901631373610266,0.7838024270363002
SIMGO_164_Q2,Q2,0.606297273526825,0.41439979583191916
SIMGO_164_Q3,Q3,0.777128746363575,0.8075505355465574
SIMGO_165_Q2,Q2,0.5025926527298559,0.440201393493522
SIMGO_165_Q3,Q3,0.678567259770426,0.7935574079336511
SIMGO_166_Q2,Q2,0.4961836140991814,0.45829545185500875
SIMGO_166_Q3,Q3,0.7746343278533253,0.76600279455299
SIMGO_167_Q2,Q2,0.5428459959858377,0.5609787965133564
SIMGO_167_Q3,Q3,0.690676228491532,0.826351709766032
SIMGO_168_Q2,Q2,0.5062597478745235,0.5668154884068496
SIMGO_168_Q3,Q3,0.7398965789414338,0.774248241563055
SIMGO_169_Q2,Q2,0.49344130978959483,0.46826397440350265
SIMGO_169_Q3,Q3,0.6806395597952327,0.8385624629958555
SIMGO_16_Q2,Q2,0.410129851385788,0.5442871501794491
SIMGO_16_Q3,Q3,0.6249860857407031,0.7568557015985791
SIMGO_170_Q2,Q2,0.48119667140247624,0.4338444739140959
SIMGO_170_Q3,Q3,0.7351955889317366,0.7598810183540557
SIMGO_171_Q2,Q2,0.5141642649347136,0.4357121545783903
